NO,우선순위,K,lon,lat,시,구,커버리지,도로명주소
2584,28,72,127.1034178,37.50856135,서울특별시,송파구,2km,서울특별시 송파구 송파대로 475-2
2585,29,72,126.929239,37.49973594,서울특별시,동작구,2km,서울특별시 동작구 상도로 77
2586,30,72,127.0840381,37.53463405,서울특별시,광진구,2km,서울특별시 광진구 자양로 75
2587,31,72,126.8376614,37.49294851,서울특별시,구로구,2km,서울특별시 구로구 경인로8길 31
2588,32,72,126.9531867,37.47370984,서울특별시,관악구,2km,서울특별시 관악구 관악로 96
2589,33,72,127.0522496,37.55074215,서울특별시,성동구,2km,서울특별시 성동구 성수동2가 광나루로 200
2590,34,72,127.0599462,37.5895291,서울특별시,동대문구,2km,서울특별시 동대문구 망우로 62
2591,35,72,127.0792574,37.57968469,서울특별시,중랑구,2km,서울특별시 중랑구 동일로 553
2592,36,72,127.0983262,37.61400227,서울특별시,중랑구,2km,서울특별시 중랑구 신내로16길 33
2593,37,72,127.0675304,37.64904569,서울특별시,노원구,2km,서울특별시 노원구 동일로210길 86
2594,38,72,127.0117006,37.51903408,서울특별시,서초구,2km,서울특별시 서초구 잠원로 181
2595,39,72,126.9825529,37.47925026,서울특별시,서초구,2km,서울특별시 서초구 방배천로 32
2596,40,72,126.9950363,37.47299474,서울특별시,서초구,2km,서울특별시 서초구 남부순환로296가길 3
2597,41,72,127.0279354,37.63627517,서울특별시,강북구,2km,서울특별시 강북구 오패산로 393
2598,42,72,127.0770739,37.5652553,서울특별시,광진구,2km,서울특별시 광진구 동일로 388
2599,43,72,126.8164535,37.58566613,서울특별시,강서구,2km,서울특별시 강서구 양천로27길 261-40
2600,44,72,126.8164618,37.58476484,서울특별시,강서구,2km,서울특별시 강서구 금낭화로26가길 152-186
2601,45,72,127.128095,37.55190676,서울특별시,강동구,2km,서울특별시 강동구 올림픽로 793
2602,46,72,126.9649835,37.5638992,서울특별시,서대문구,2km,서울특별시 서대문구 충정로2가 충정로 59
2603,47,72,127.0737078,37.55983509,서울특별시,광진구,2km,서울특별시 광진구 동일로 322
2604,48,72,127.0737078,37.55983509,서울특별시,광진구,2km,서울특별시 광진구 동일로 322
2605,49,72,127.0438522,37.62822573,서울특별시,강북구,2km,서울특별시 강북구 월계로37길 142
2606,50,72,126.8177259,37.57035075,서울특별시,강서구,2km,서울특별시 강서구 방화대로34길 43
2607,51,72,126.8301412,37.57492854,서울특별시,강서구,2km,서울특별시 강서구 양천로 237
2608,52,72,127.1017975,37.60049387,서울특별시,중랑구,2km,서울특별시 중랑구 망우로 447
2609,53,72,127.0222801,37.63444973,서울특별시,강북구,2km,서울특별시 강북구 덕릉로 78
2610,54,72,127.0559692,37.68685877,서울특별시,노원구,2km,서울특별시 노원구 동일로 1776
2611,55,72,127.0560606,37.67153646,서울특별시,노원구,2km,서울특별시 노원구 동일로 1602
2612,56,72,127.1463365,37.52492212,서울특별시,강동구,2km,서울특별시 강동구 동남로 563
2613,57,72,126.9339614,37.47361931,서울특별시,관악구,2km,서울특별시 관악구 신림로 170
2614,58,72,127.1058513,37.47612045,서울특별시,강남구,2km,서울특별시 강남구 밤고개로 206
2615,59,72,127.0722508,37.61661466,서울특별시,노원구,2km,서울특별시 노원구 화랑로 405
2616,60,72,127.1095247,37.63927743,서울특별시,노원구,2km,서울특별시 노원구 화랑로 826
2617,61,72,127.0722508,37.61661466,서울특별시,노원구,2km,서울특별시 노원구 화랑로 405
2618,62,72,127.0710452,37.62922907,서울특별시,노원구,2km,서울특별시 노원구 동일로 1114
2619,63,72,126.9213366,37.6439125,서울특별시,은평구,2km,서울특별시 은평구 진관3로 77
2620,64,72,127.0445947,37.69222338,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 981
2621,65,72,126.8168487,37.54240409,서울특별시,강서구,2km,서울특별시 강서구 방화대로 18
2622,66,72,126.7994482,37.5873691,서울특별시,강서구,2km,서울특별시 강서구 개화동로 255
2623,67,72,126.8018228,37.57566579,서울특별시,강서구,2km,서울특별시 강서구 개화동로19길 5-20
2624,68,72,126.8645345,37.52554475,서울특별시,양천구,2km,서울특별시 양천구 목동로 189-1
2625,69,72,126.8714757,37.50755489,서울특별시,양천구,2km,서울특별시 양천구 안양천로 683
2626,70,72,126.8386654,37.50737575,서울특별시,양천구,2km,서울특별시 양천구 신정로 146
2627,71,72,126.7680448,37.55563175,서울특별시,강서구,2km,서울특별시 강서구 벌말로 271
2628,72,72,126.7691857,37.55473748,서울특별시,강서구,2km,서울특별시 강서구 벌말로 266
2629,1,73,127.1034226,37.50766,서울특별시,송파구,2km,서울특별시 송파구 백제고분로39길 40
2630,2,73,127.0668206,37.57603432,서울특별시,동대문구,2km,서울특별시 동대문구 한천로33길 15
2631,3,73,127.129303,37.53658752,서울특별시,강동구,2km,서울특별시 강동구 천호대로 1056
2632,4,73,126.8602541,37.49667843,서울특별시,구로구,2km,서울특별시 구로구 경인로 364
2633,5,73,127.0751929,37.49764689,서울특별시,강남구,2km,서울특별시 강남구 남부순환로 3154
2634,6,73,127.0785766,37.49946173,서울특별시,강남구,2km,서울특별시 강남구 남부순환로 3183
2635,7,73,126.9060274,37.57353209,서울특별시,서대문구,2km,서울특별시 서대문구 수색로 123
2636,8,73,126.9060274,37.57353209,서울특별시,서대문구,2km,서울특별시 서대문구 수색로 123
2637,9,73,126.8608549,37.55887468,서울특별시,강서구,2km,서울특별시 강서구 양천로 551-17
2638,10,73,126.8771776,37.50217699,서울특별시,구로구,2km,서울특별시 구로구 경인로55길 17
2639,11,73,126.9022103,37.48427922,서울특별시,구로구,2km,서울특별시 구로구 시흥대로 573
2640,12,73,126.9022103,37.48427922,서울특별시,구로구,2km,서울특별시 구로구 시흥대로 573
2641,13,73,126.8771851,37.50127567,서울특별시,구로구,2km,서울특별시 구로구 경인로 531
2642,14,73,126.8475203,37.52995871,서울특별시,강서구,2km,서울특별시 강서구 강서로 21
2643,15,73,127.0169049,37.58936078,서울특별시,성북구,2km,서울특별시 성북구 삼선동5가 보문로 168
2644,16,73,127.0589677,37.56338635,서울특별시,동대문구,2km,서울특별시 동대문구 한천로2길 6
2645,17,73,127.058973,37.56248502,서울특별시,동대문구,2km,서울특별시 동대문구 천호대로 361
2646,18,73,127.058973,37.56248502,서울특별시,동대문구,2km,서울특별시 동대문구 천호대로 361
2647,19,73,126.8270683,37.53885739,서울특별시,양천구,2km,서울특별시 양천구 화곡로4길 2
2648,20,73,126.8586369,37.55345459,서울특별시,강서구,2km,서울특별시 강서구 공항대로 468
2649,21,73,126.8608626,37.55797338,서울특별시,강서구,2km,서울특별시 강서구 양천로 556
2650,22,73,126.8316682,37.53077141,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 412
2651,23,73,126.8374145,37.52088897,서울특별시,양천구,2km,서울특별시 양천구 남부순환로 538
2652,24,73,127.1317174,37.50594889,서울특별시,송파구,2km,서울특별시 송파구 마천로 103
2653,25,73,127.032418,37.64440506,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 430
2654,26,73,126.8978669,37.46172322,서울특별시,금천구,2km,서울특별시 금천구 시흥대로 316
2655,27,73,127.0609412,37.61296776,서울특별시,성북구,2km,서울특별시 성북구 화랑로 292
2656,28,73,127.0413863,37.66066431,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 627
2657,29,73,127.075778,37.59409379,서울특별시,중랑구,2km,서울특별시 중랑구 망우로 209
2658,30,73,127.1034178,37.50856135,서울특별시,송파구,2km,서울특별시 송파구 송파대로 475-2
2659,31,73,126.929239,37.49973594,서울특별시,동작구,2km,서울특별시 동작구 상도로 77
2660,32,73,127.0840381,37.53463405,서울특별시,광진구,2km,서울특별시 광진구 자양로 75
2661,33,73,126.8376614,37.49294851,서울특별시,구로구,2km,서울특별시 구로구 경인로8길 31
2662,34,73,126.9531867,37.47370984,서울특별시,관악구,2km,서울특별시 관악구 관악로 96
2663,35,73,127.0522496,37.55074215,서울특별시,성동구,2km,서울특별시 성동구 성수동2가 광나루로 200
2664,36,73,127.0599462,37.5895291,서울특별시,동대문구,2km,서울특별시 동대문구 망우로 62
2665,37,73,127.0792574,37.57968469,서울특별시,중랑구,2km,서울특별시 중랑구 동일로 553
2666,38,73,127.0983262,37.61400227,서울특별시,중랑구,2km,서울특별시 중랑구 신내로16길 33
2667,39,73,127.0675304,37.64904569,서울특별시,노원구,2km,서울특별시 노원구 동일로210길 86
2668,40,73,127.0117006,37.51903408,서울특별시,서초구,2km,서울특별시 서초구 잠원로 181
2669,41,73,126.9825529,37.47925026,서울특별시,서초구,2km,서울특별시 서초구 방배천로 32
2670,42,73,126.9950363,37.47299474,서울특별시,서초구,2km,서울특별시 서초구 남부순환로296가길 3
2671,43,73,127.0279354,37.63627517,서울특별시,강북구,2km,서울특별시 강북구 오패산로 393
2672,44,73,127.0770739,37.5652553,서울특별시,광진구,2km,서울특별시 광진구 동일로 388
2673,45,73,126.8164535,37.58566613,서울특별시,강서구,2km,서울특별시 강서구 양천로27길 261-40
2674,46,73,126.8164618,37.58476484,서울특별시,강서구,2km,서울특별시 강서구 금낭화로26가길 152-186
2675,47,73,127.128095,37.55190676,서울특별시,강동구,2km,서울특별시 강동구 올림픽로 793
2676,48,73,126.9649835,37.5638992,서울특별시,서대문구,2km,서울특별시 서대문구 충정로2가 충정로 59
2677,49,73,127.0737078,37.55983509,서울특별시,광진구,2km,서울특별시 광진구 동일로 322
2678,50,73,127.0737078,37.55983509,서울특별시,광진구,2km,서울특별시 광진구 동일로 322
2679,51,73,127.0438522,37.62822573,서울특별시,강북구,2km,서울특별시 강북구 월계로37길 142
2680,52,73,126.8177259,37.57035075,서울특별시,강서구,2km,서울특별시 강서구 방화대로34길 43
2681,53,73,126.8301412,37.57492854,서울특별시,강서구,2km,서울특별시 강서구 양천로 237
2682,54,73,127.1017975,37.60049387,서울특별시,중랑구,2km,서울특별시 중랑구 망우로 447
2683,55,73,127.0222801,37.63444973,서울특별시,강북구,2km,서울특별시 강북구 덕릉로 78
2684,56,73,127.0559692,37.68685877,서울특별시,노원구,2km,서울특별시 노원구 동일로 1776
2685,57,73,127.0560606,37.67153646,서울특별시,노원구,2km,서울특별시 노원구 동일로 1602
2686,58,73,127.1463365,37.52492212,서울특별시,강동구,2km,서울특별시 강동구 동남로 563
2687,59,73,126.9339614,37.47361931,서울특별시,관악구,2km,서울특별시 관악구 신림로 170
2688,60,73,127.1058513,37.47612045,서울특별시,강남구,2km,서울특별시 강남구 밤고개로 206
2689,61,73,127.0722508,37.61661466,서울특별시,노원구,2km,서울특별시 노원구 화랑로 405
2690,62,73,127.1095247,37.63927743,서울특별시,노원구,2km,서울특별시 노원구 화랑로 826
2691,63,73,127.0722508,37.61661466,서울특별시,노원구,2km,서울특별시 노원구 화랑로 405
2692,64,73,127.0710452,37.62922907,서울특별시,노원구,2km,서울특별시 노원구 동일로 1114
2693,65,73,126.9213366,37.6439125,서울특별시,은평구,2km,서울특별시 은평구 진관3로 77
2694,66,73,127.0445947,37.69222338,서울특별시,도봉구,2km,서울특별시 도봉구 도봉로 981
2695,67,73,126.8168487,37.54240409,서울특별시,강서구,2km,서울특별시 강서구 방화대로 18
2696,68,73,126.7994482,37.5873691,서울특별시,강서구,2km,서울특별시 강서구 개화동로 255
2697,69,73,126.8018228,37.57566579,서울특별시,강서구,2km,서울특별시 강서구 개화동로19길 5-20
2698,70,73,126.8645345,37.52554475,서울특별시,양천구,2km,서울특별시 양천구 목동로 189-1
2699,71,73,126.8714757,37.50755489,서울특별시,양천구,2km,서울특별시 양천구 안양천로 683
2700,72,73,126.8386654,37.50737575,서울특별시,양천구,2km,서울특별시 양천구 신정로 146
2701,73,73,126.7680448,37.55563175,서울특별시,강서구,2km,서울특별시 강서구 벌말로 271
2702,1,74,127.1034226,37.50766,서울특별시,송파구,2km,서울특별시 송파구 백제고분로39길 40
2703,2,74,127.0668206,37.57603432,서울특별시,동대문구,2km,서울특별시 동대문구 한천로33길 15
2704,3,74,127.129303,37.53658752,서울특별시,강동구,2km,서울특별시 강동구 천호대로 1056
2705,4,74,126.8602541,37.49667843,서울특별시,구로구,2km,서울특별시 구로구 경인로 364
2706,5,74,127.0751929,37.49764689,서울특별시,강남구,2km,서울특별시 강남구 남부순환로 3154
2707,6,74,127.0785766,37.49946173,서울특별시,강남구,2km,서울특별시 강남구 남부순환로 3183
2708,7,74,126.9060274,37.57353209,서울특별시,서대문구,2km,서울특별시 서대문구 수색로 123
2709,8,74,126.9060274,37.57353209,서울특별시,서대문구,2km,서울특별시 서대문구 수색로 123
2710,9,74,126.8608549,37.55887468,서울특별시,강서구,2km,서울특별시 강서구 양천로 551-17
2711,10,74,126.8771776,37.50217699,서울특별시,구로구,2km,서울특별시 구로구 경인로55길 17
2712,11,74,126.9022103,37.48427922,서울특별시,구로구,2km,서울특별시 구로구 시흥대로 573
2713,12,74,126.9022103,37.48427922,서울특별시,구로구,2km,서울특별시 구로구 시흥대로 573
2714,13,74,126.8771851,37.50127567,서울특별시,구로구,2km,서울특별시 구로구 경인로 531
2715,14,74,126.8475203,37.52995871,서울특별시,강서구,2km,서울특별시 강서구 강서로 21
2716,15,74,127.0169049,37.58936078,서울특별시,성북구,2km,서울특별시 성북구 삼선동5가 보문로 168
