NO,우선순위,K,lon,lat,시,구,커버리지,도로명주소
1330,4,52,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
1331,5,52,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
1332,6,52,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
1333,7,52,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
1334,8,52,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
1335,9,52,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
1336,10,52,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
1337,11,52,126.8316682,37.53077141,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 412
1338,12,52,126.8374145,37.52088897,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 538
1339,13,52,126.8602541,37.49667843,서울특별시,구로구,500m,서울특별시 구로구 경인로 364
1340,14,52,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
1341,15,52,127.1317174,37.50594889,서울특별시,송파구,500m,서울특별시 송파구 마천로 103
1342,16,52,127.032418,37.64440506,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 430
1343,17,52,126.8978669,37.46172322,서울특별시,금천구,500m,서울특별시 금천구 시흥대로 316
1344,18,52,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
1345,19,52,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
1346,20,52,127.0413863,37.66066431,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 627
1347,21,52,127.075778,37.59409379,서울특별시,중랑구,500m,서울특별시 중랑구 망우로 209
1348,22,52,126.8995368,37.53564274,서울특별시,영등포구,500m,서울특별시 영등포구 당산동6가 선유로52길 12
1349,23,52,127.0840381,37.53463405,서울특별시,광진구,500m,서울특별시 광진구 자양로 75
1350,24,52,127.0609412,37.61296776,서울특별시,성북구,500m,서울특별시 성북구 화랑로 292
1351,25,52,127.0522496,37.55074215,서울특별시,성동구,500m,서울특별시 성동구 성수동2가 광나루로 200
1352,26,52,126.9531867,37.47370984,서울특별시,관악구,500m,서울특별시 관악구 관악로 96
1353,27,52,126.8376614,37.49294851,서울특별시,구로구,500m,서울특별시 구로구 경인로8길 31
1354,28,52,127.0792574,37.57968469,서울특별시,중랑구,500m,서울특별시 중랑구 동일로 553
1355,29,52,127.0675304,37.64904569,서울특별시,노원구,500m,서울특별시 노원구 동일로210길 86
1356,30,52,126.929239,37.49973594,서울특별시,동작구,500m,서울특별시 동작구 상도로 77
1357,31,52,127.0983262,37.61400227,서울특별시,중랑구,500m,서울특별시 중랑구 신내로16길 33
1358,32,52,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
1359,33,52,127.0599462,37.5895291,서울특별시,동대문구,500m,서울특별시 동대문구 망우로 62
1360,34,52,127.0117006,37.51903408,서울특별시,서초구,500m,서울특별시 서초구 잠원로 181
1361,35,52,126.9825529,37.47925026,서울특별시,서초구,500m,서울특별시 서초구 방배천로 32
1362,36,52,126.9950363,37.47299474,서울특별시,서초구,500m,서울특별시 서초구 남부순환로296가길 3
1363,37,52,127.0770739,37.5652553,서울특별시,광진구,500m,서울특별시 광진구 동일로 388
1364,38,52,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
1365,39,52,127.0279354,37.63627517,서울특별시,강북구,500m,서울특별시 강북구 오패산로 393
1366,40,52,127.128095,37.55190676,서울특별시,강동구,500m,서울특별시 강동구 올림픽로 793
1367,41,52,127.0438522,37.62822573,서울특별시,강북구,500m,서울특별시 강북구 월계로37길 142
1368,42,52,126.900322,37.57891129,서울특별시,은평구,500m,서울특별시 은평구 수색로 199
1369,43,52,126.8301412,37.57492854,서울특별시,강서구,500m,서울특별시 강서구 양천로 237
1370,44,52,126.8177259,37.57035075,서울특별시,강서구,500m,서울특별시 강서구 방화대로34길 43
1371,45,52,127.1017975,37.60049387,서울특별시,중랑구,500m,서울특별시 중랑구 망우로 447
1372,46,52,127.0559692,37.68685877,서울특별시,노원구,500m,서울특별시 노원구 동일로 1776
1373,47,52,127.0560606,37.67153646,서울특별시,노원구,500m,서울특별시 노원구 동일로 1602
1374,48,52,127.0222801,37.63444973,서울특별시,강북구,500m,서울특별시 강북구 덕릉로 78
1375,49,52,127.1463365,37.52492212,서울특별시,강동구,500m,서울특별시 강동구 동남로 563
1376,50,52,126.9339614,37.47361931,서울특별시,관악구,500m,서울특별시 관악구 신림로 170
1377,51,52,126.9649835,37.5638992,서울특별시,서대문구,500m,서울특별시 서대문구 충정로2가 충정로 59
1378,52,52,127.0722508,37.61661466,서울특별시,노원구,500m,서울특별시 노원구 화랑로 405
1379,1,53,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
1380,2,53,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
1381,3,53,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
1382,4,53,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
1383,5,53,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
1384,6,53,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
1385,7,53,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
1386,8,53,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
1387,9,53,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
1388,10,53,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
1389,11,53,126.8316682,37.53077141,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 412
1390,12,53,126.8374145,37.52088897,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 538
1391,13,53,126.8602541,37.49667843,서울특별시,구로구,500m,서울특별시 구로구 경인로 364
1392,14,53,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
1393,15,53,127.1317174,37.50594889,서울특별시,송파구,500m,서울특별시 송파구 마천로 103
1394,16,53,127.032418,37.64440506,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 430
1395,17,53,126.8978669,37.46172322,서울특별시,금천구,500m,서울특별시 금천구 시흥대로 316
1396,18,53,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
1397,19,53,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
1398,20,53,127.0413863,37.66066431,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 627
1399,21,53,127.075778,37.59409379,서울특별시,중랑구,500m,서울특별시 중랑구 망우로 209
1400,22,53,126.8995368,37.53564274,서울특별시,영등포구,500m,서울특별시 영등포구 당산동6가 선유로52길 12
1401,23,53,127.0840381,37.53463405,서울특별시,광진구,500m,서울특별시 광진구 자양로 75
1402,24,53,127.0609412,37.61296776,서울특별시,성북구,500m,서울특별시 성북구 화랑로 292
1403,25,53,127.0522496,37.55074215,서울특별시,성동구,500m,서울특별시 성동구 성수동2가 광나루로 200
1404,26,53,126.9531867,37.47370984,서울특별시,관악구,500m,서울특별시 관악구 관악로 96
1405,27,53,126.8376614,37.49294851,서울특별시,구로구,500m,서울특별시 구로구 경인로8길 31
1406,28,53,127.0792574,37.57968469,서울특별시,중랑구,500m,서울특별시 중랑구 동일로 553
1407,29,53,127.0675304,37.64904569,서울특별시,노원구,500m,서울특별시 노원구 동일로210길 86
1408,30,53,126.929239,37.49973594,서울특별시,동작구,500m,서울특별시 동작구 상도로 77
1409,31,53,127.0983262,37.61400227,서울특별시,중랑구,500m,서울특별시 중랑구 신내로16길 33
1410,32,53,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
1411,33,53,127.0599462,37.5895291,서울특별시,동대문구,500m,서울특별시 동대문구 망우로 62
1412,34,53,127.0117006,37.51903408,서울특별시,서초구,500m,서울특별시 서초구 잠원로 181
1413,35,53,126.9825529,37.47925026,서울특별시,서초구,500m,서울특별시 서초구 방배천로 32
1414,36,53,126.9950363,37.47299474,서울특별시,서초구,500m,서울특별시 서초구 남부순환로296가길 3
1415,37,53,127.0770739,37.5652553,서울특별시,광진구,500m,서울특별시 광진구 동일로 388
1416,38,53,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
1417,39,53,127.0279354,37.63627517,서울특별시,강북구,500m,서울특별시 강북구 오패산로 393
1418,40,53,127.128095,37.55190676,서울특별시,강동구,500m,서울특별시 강동구 올림픽로 793
1419,41,53,127.0438522,37.62822573,서울특별시,강북구,500m,서울특별시 강북구 월계로37길 142
1420,42,53,126.900322,37.57891129,서울특별시,은평구,500m,서울특별시 은평구 수색로 199
1421,43,53,126.8301412,37.57492854,서울특별시,강서구,500m,서울특별시 강서구 양천로 237
1422,44,53,126.8177259,37.57035075,서울특별시,강서구,500m,서울특별시 강서구 방화대로34길 43
1423,45,53,127.1017975,37.60049387,서울특별시,중랑구,500m,서울특별시 중랑구 망우로 447
1424,46,53,127.0559692,37.68685877,서울특별시,노원구,500m,서울특별시 노원구 동일로 1776
1425,47,53,127.0560606,37.67153646,서울특별시,노원구,500m,서울특별시 노원구 동일로 1602
1426,48,53,127.0222801,37.63444973,서울특별시,강북구,500m,서울특별시 강북구 덕릉로 78
1427,49,53,127.1463365,37.52492212,서울특별시,강동구,500m,서울특별시 강동구 동남로 563
1428,50,53,126.9339614,37.47361931,서울특별시,관악구,500m,서울특별시 관악구 신림로 170
1429,51,53,126.9649835,37.5638992,서울특별시,서대문구,500m,서울특별시 서대문구 충정로2가 충정로 59
1430,52,53,127.1058513,37.47612045,서울특별시,강남구,500m,서울특별시 강남구 밤고개로 206
1431,53,53,127.0722508,37.61661466,서울특별시,노원구,500m,서울특별시 노원구 화랑로 405
1432,1,54,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
1433,2,54,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
1434,3,54,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
1435,4,54,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
1436,5,54,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
1437,6,54,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
1438,7,54,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
1439,8,54,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
1440,9,54,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
1441,10,54,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
1442,11,54,126.8316682,37.53077141,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 412
1443,12,54,126.8374145,37.52088897,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 538
1444,13,54,126.8602541,37.49667843,서울특별시,구로구,500m,서울특별시 구로구 경인로 364
1445,14,54,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
1446,15,54,127.1317174,37.50594889,서울특별시,송파구,500m,서울특별시 송파구 마천로 103
1447,16,54,127.032418,37.64440506,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 430
1448,17,54,126.8978669,37.46172322,서울특별시,금천구,500m,서울특별시 금천구 시흥대로 316
1449,18,54,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
1450,19,54,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
1451,20,54,127.0413863,37.66066431,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 627
1452,21,54,127.075778,37.59409379,서울특별시,중랑구,500m,서울특별시 중랑구 망우로 209
1453,22,54,126.8995368,37.53564274,서울특별시,영등포구,500m,서울특별시 영등포구 당산동6가 선유로52길 12
1454,23,54,127.0840381,37.53463405,서울특별시,광진구,500m,서울특별시 광진구 자양로 75
1455,24,54,127.0609412,37.61296776,서울특별시,성북구,500m,서울특별시 성북구 화랑로 292
1456,25,54,127.0522496,37.55074215,서울특별시,성동구,500m,서울특별시 성동구 성수동2가 광나루로 200
1457,26,54,126.9531867,37.47370984,서울특별시,관악구,500m,서울특별시 관악구 관악로 96
1458,27,54,126.8376614,37.49294851,서울특별시,구로구,500m,서울특별시 구로구 경인로8길 31
1459,28,54,127.0792574,37.57968469,서울특별시,중랑구,500m,서울특별시 중랑구 동일로 553
1460,29,54,127.0675304,37.64904569,서울특별시,노원구,500m,서울특별시 노원구 동일로210길 86
1461,30,54,126.929239,37.49973594,서울특별시,동작구,500m,서울특별시 동작구 상도로 77
1462,31,54,127.0983262,37.61400227,서울특별시,중랑구,500m,서울특별시 중랑구 신내로16길 33
1463,32,54,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
1464,33,54,127.0599462,37.5895291,서울특별시,동대문구,500m,서울특별시 동대문구 망우로 62
1465,34,54,127.0117006,37.51903408,서울특별시,서초구,500m,서울특별시 서초구 잠원로 181
1466,35,54,126.9825529,37.47925026,서울특별시,서초구,500m,서울특별시 서초구 방배천로 32
1467,36,54,126.9950363,37.47299474,서울특별시,서초구,500m,서울특별시 서초구 남부순환로296가길 3
1468,37,54,127.0770739,37.5652553,서울특별시,광진구,500m,서울특별시 광진구 동일로 388
1469,38,54,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
1470,39,54,127.0279354,37.63627517,서울특별시,강북구,500m,서울특별시 강북구 오패산로 393
1471,40,54,127.128095,37.55190676,서울특별시,강동구,500m,서울특별시 강동구 올림픽로 793
1472,41,54,127.0438522,37.62822573,서울특별시,강북구,500m,서울특별시 강북구 월계로37길 142
1473,42,54,126.900322,37.57891129,서울특별시,은평구,500m,서울특별시 은평구 수색로 199
1474,43,54,126.8301412,37.57492854,서울특별시,강서구,500m,서울특별시 강서구 양천로 237
1475,44,54,126.8177259,37.57035075,서울특별시,강서구,500m,서울특별시 강서구 방화대로34길 43
1476,45,54,127.1017975,37.60049387,서울특별시,중랑구,500m,서울특별시 중랑구 망우로 447
1477,46,54,127.0559692,37.68685877,서울특별시,노원구,500m,서울특별시 노원구 동일로 1776
1478,47,54,127.0560606,37.67153646,서울특별시,노원구,500m,서울특별시 노원구 동일로 1602
1479,48,54,127.0222801,37.63444973,서울특별시,강북구,500m,서울특별시 강북구 덕릉로 78
1480,49,54,127.1463365,37.52492212,서울특별시,강동구,500m,서울특별시 강동구 동남로 563
1481,50,54,126.9339614,37.47361931,서울특별시,관악구,500m,서울특별시 관악구 신림로 170
1482,51,54,126.9649835,37.5638992,서울특별시,서대문구,500m,서울특별시 서대문구 충정로2가 충정로 59
1483,52,54,127.1058513,37.47612045,서울특별시,강남구,500m,서울특별시 강남구 밤고개로 206
1484,53,54,127.0722508,37.61661466,서울특별시,노원구,500m,서울특별시 노원구 화랑로 405
1485,54,54,127.1095247,37.63927743,서울특별시,노원구,500m,서울특별시 노원구 화랑로 826
1486,1,55,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
1487,2,55,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
1488,3,55,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
1489,4,55,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
1490,5,55,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
1491,6,55,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
1492,7,55,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
1493,8,55,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
1494,9,55,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
1495,10,55,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
1496,11,55,126.8316682,37.53077141,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 412
1497,12,55,126.8374145,37.52088897,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 538
1498,13,55,126.8602541,37.49667843,서울특별시,구로구,500m,서울특별시 구로구 경인로 364
1499,14,55,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
1500,15,55,127.1317174,37.50594889,서울특별시,송파구,500m,서울특별시 송파구 마천로 103
1501,16,55,127.032418,37.64440506,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 430
1502,17,55,126.8978669,37.46172322,서울특별시,금천구,500m,서울특별시 금천구 시흥대로 316
1503,18,55,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
1504,19,55,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
1505,20,55,127.0413863,37.66066431,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 627
1506,21,55,127.075778,37.59409379,서울특별시,중랑구,500m,서울특별시 중랑구 망우로 209
1507,22,55,126.8995368,37.53564274,서울특별시,영등포구,500m,서울특별시 영등포구 당산동6가 선유로52길 12
1508,23,55,127.0840381,37.53463405,서울특별시,광진구,500m,서울특별시 광진구 자양로 75
1509,24,55,127.0609412,37.61296776,서울특별시,성북구,500m,서울특별시 성북구 화랑로 292
1510,25,55,127.0522496,37.55074215,서울특별시,성동구,500m,서울특별시 성동구 성수동2가 광나루로 200
1511,26,55,126.9531867,37.47370984,서울특별시,관악구,500m,서울특별시 관악구 관악로 96
1512,27,55,126.8376614,37.49294851,서울특별시,구로구,500m,서울특별시 구로구 경인로8길 31
1513,28,55,127.0792574,37.57968469,서울특별시,중랑구,500m,서울특별시 중랑구 동일로 553
1514,29,55,127.0675304,37.64904569,서울특별시,노원구,500m,서울특별시 노원구 동일로210길 86
1515,30,55,126.929239,37.49973594,서울특별시,동작구,500m,서울특별시 동작구 상도로 77
1516,31,55,127.0983262,37.61400227,서울특별시,중랑구,500m,서울특별시 중랑구 신내로16길 33
1517,32,55,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
1518,33,55,127.0599462,37.5895291,서울특별시,동대문구,500m,서울특별시 동대문구 망우로 62
1519,34,55,127.0117006,37.51903408,서울특별시,서초구,500m,서울특별시 서초구 잠원로 181
1520,35,55,126.9825529,37.47925026,서울특별시,서초구,500m,서울특별시 서초구 방배천로 32
1521,36,55,126.9950363,37.47299474,서울특별시,서초구,500m,서울특별시 서초구 남부순환로296가길 3
1522,37,55,127.0770739,37.5652553,서울특별시,광진구,500m,서울특별시 광진구 동일로 388
1523,38,55,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
1524,39,55,127.0279354,37.63627517,서울특별시,강북구,500m,서울특별시 강북구 오패산로 393
1525,40,55,127.128095,37.55190676,서울특별시,강동구,500m,서울특별시 강동구 올림픽로 793
1526,41,55,127.0438522,37.62822573,서울특별시,강북구,500m,서울특별시 강북구 월계로37길 142
1527,42,55,126.900322,37.57891129,서울특별시,은평구,500m,서울특별시 은평구 수색로 199
1528,43,55,126.8301412,37.57492854,서울특별시,강서구,500m,서울특별시 강서구 양천로 237
1529,44,55,126.8177259,37.57035075,서울특별시,강서구,500m,서울특별시 강서구 방화대로34길 43
1530,45,55,127.1017975,37.60049387,서울특별시,중랑구,500m,서울특별시 중랑구 망우로 447
1531,46,55,127.0559692,37.68685877,서울특별시,노원구,500m,서울특별시 노원구 동일로 1776
1532,47,55,127.0560606,37.67153646,서울특별시,노원구,500m,서울특별시 노원구 동일로 1602
1533,48,55,127.0222801,37.63444973,서울특별시,강북구,500m,서울특별시 강북구 덕릉로 78
1534,49,55,127.1463365,37.52492212,서울특별시,강동구,500m,서울특별시 강동구 동남로 563
1535,50,55,126.9339614,37.47361931,서울특별시,관악구,500m,서울특별시 관악구 신림로 170
1536,51,55,126.9649835,37.5638992,서울특별시,서대문구,500m,서울특별시 서대문구 충정로2가 충정로 59
1537,52,55,127.1058513,37.47612045,서울특별시,강남구,500m,서울특별시 강남구 밤고개로 206
1538,53,55,127.0722508,37.61661466,서울특별시,노원구,500m,서울특별시 노원구 화랑로 405
1539,54,55,127.1095247,37.63927743,서울특별시,노원구,500m,서울특별시 노원구 화랑로 826
1540,55,55,127.0710452,37.62922907,서울특별시,노원구,500m,서울특별시 노원구 동일로 1114
1541,1,56,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
1542,2,56,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
1543,3,56,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
1544,4,56,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
1545,5,56,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
1546,6,56,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
1547,7,56,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
1548,8,56,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
1549,9,56,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
1550,10,56,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
1551,11,56,126.8316682,37.53077141,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 412
1552,12,56,126.8374145,37.52088897,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 538
1553,13,56,126.8602541,37.49667843,서울특별시,구로구,500m,서울특별시 구로구 경인로 364
1554,14,56,126.8608626,37.55797338,서울특별시,강서구,500m,서울특별시 강서구 양천로 556
1555,15,56,127.1317174,37.50594889,서울특별시,송파구,500m,서울특별시 송파구 마천로 103
1556,16,56,127.032418,37.64440506,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 430
1557,17,56,126.8978669,37.46172322,서울특별시,금천구,500m,서울특별시 금천구 시흥대로 316
1558,18,56,126.9022103,37.48427922,서울특별시,구로구,500m,서울특별시 구로구 시흥대로 573
1559,19,56,126.8771851,37.50127567,서울특별시,구로구,500m,서울특별시 구로구 경인로 531
1560,20,56,127.0413863,37.66066431,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 627
1561,21,56,127.075778,37.59409379,서울특별시,중랑구,500m,서울특별시 중랑구 망우로 209
1562,22,56,126.8995368,37.53564274,서울특별시,영등포구,500m,서울특별시 영등포구 당산동6가 선유로52길 12
1563,23,56,127.0840381,37.53463405,서울특별시,광진구,500m,서울특별시 광진구 자양로 75
1564,24,56,127.0609412,37.61296776,서울특별시,성북구,500m,서울특별시 성북구 화랑로 292
1565,25,56,127.0522496,37.55074215,서울특별시,성동구,500m,서울특별시 성동구 성수동2가 광나루로 200
1566,26,56,126.9531867,37.47370984,서울특별시,관악구,500m,서울특별시 관악구 관악로 96
1567,27,56,126.8376614,37.49294851,서울특별시,구로구,500m,서울특별시 구로구 경인로8길 31
1568,28,56,127.0792574,37.57968469,서울특별시,중랑구,500m,서울특별시 중랑구 동일로 553
1569,29,56,127.0675304,37.64904569,서울특별시,노원구,500m,서울특별시 노원구 동일로210길 86
1570,30,56,126.929239,37.49973594,서울특별시,동작구,500m,서울특별시 동작구 상도로 77
1571,31,56,127.0983262,37.61400227,서울특별시,중랑구,500m,서울특별시 중랑구 신내로16길 33
1572,32,56,126.8164618,37.58476484,서울특별시,강서구,500m,서울특별시 강서구 금낭화로26가길 152-186
1573,33,56,127.0599462,37.5895291,서울특별시,동대문구,500m,서울특별시 동대문구 망우로 62
1574,34,56,127.0117006,37.51903408,서울특별시,서초구,500m,서울특별시 서초구 잠원로 181
1575,35,56,126.9825529,37.47925026,서울특별시,서초구,500m,서울특별시 서초구 방배천로 32
1576,36,56,126.9950363,37.47299474,서울특별시,서초구,500m,서울특별시 서초구 남부순환로296가길 3
1577,37,56,127.0770739,37.5652553,서울특별시,광진구,500m,서울특별시 광진구 동일로 388
1578,38,56,127.0737078,37.55983509,서울특별시,광진구,500m,서울특별시 광진구 동일로 322
1579,39,56,127.0279354,37.63627517,서울특별시,강북구,500m,서울특별시 강북구 오패산로 393
1580,40,56,127.128095,37.55190676,서울특별시,강동구,500m,서울특별시 강동구 올림픽로 793
1581,41,56,127.0438522,37.62822573,서울특별시,강북구,500m,서울특별시 강북구 월계로37길 142
1582,42,56,126.900322,37.57891129,서울특별시,은평구,500m,서울특별시 은평구 수색로 199
1583,43,56,126.8301412,37.57492854,서울특별시,강서구,500m,서울특별시 강서구 양천로 237
1584,44,56,126.8177259,37.57035075,서울특별시,강서구,500m,서울특별시 강서구 방화대로34길 43
1585,45,56,127.1017975,37.60049387,서울특별시,중랑구,500m,서울특별시 중랑구 망우로 447
1586,46,56,127.0559692,37.68685877,서울특별시,노원구,500m,서울특별시 노원구 동일로 1776
1587,47,56,127.0560606,37.67153646,서울특별시,노원구,500m,서울특별시 노원구 동일로 1602
1588,48,56,127.0222801,37.63444973,서울특별시,강북구,500m,서울특별시 강북구 덕릉로 78
1589,49,56,127.1463365,37.52492212,서울특별시,강동구,500m,서울특별시 강동구 동남로 563
1590,50,56,126.9339614,37.47361931,서울특별시,관악구,500m,서울특별시 관악구 신림로 170
1591,51,56,126.9649835,37.5638992,서울특별시,서대문구,500m,서울특별시 서대문구 충정로2가 충정로 59
1592,52,56,127.1058513,37.47612045,서울특별시,강남구,500m,서울특별시 강남구 밤고개로 206
1593,53,56,127.0722508,37.61661466,서울특별시,노원구,500m,서울특별시 노원구 화랑로 405
1594,54,56,127.1095247,37.63927743,서울특별시,노원구,500m,서울특별시 노원구 화랑로 826
1595,55,56,127.0710452,37.62922907,서울특별시,노원구,500m,서울특별시 노원구 동일로 1114
1596,56,56,127.0445947,37.69222338,서울특별시,도봉구,500m,서울특별시 도봉구 도봉로 981
1597,1,57,127.1034226,37.50766,서울특별시,송파구,500m,서울특별시 송파구 백제고분로39길 40
1598,2,57,127.0668206,37.57603432,서울특별시,동대문구,500m,서울특별시 동대문구 한천로33길 15
1599,3,57,127.0356428,37.49028717,서울특별시,강남구,500m,서울특별시 강남구 강남대로58길 45
1600,4,57,127.0169049,37.58936078,서울특별시,성북구,500m,서울특별시 성북구 삼선동5가 보문로 168
1601,5,57,127.0785766,37.49946173,서울특별시,강남구,500m,서울특별시 강남구 남부순환로 3183
1602,6,57,126.9060274,37.57353209,서울특별시,서대문구,500m,서울특별시 서대문구 수색로 123
1603,7,57,126.8475203,37.52995871,서울특별시,강서구,500m,서울특별시 강서구 강서로 21
1604,8,57,127.129303,37.53658752,서울특별시,강동구,500m,서울특별시 강동구 천호대로 1056
1605,9,57,127.0589677,37.56338635,서울특별시,동대문구,500m,서울특별시 동대문구 한천로2길 6
1606,10,57,126.8270683,37.53885739,서울특별시,양천구,500m,서울특별시 양천구 화곡로4길 2
1607,11,57,126.8316682,37.53077141,서울특별시,양천구,500m,서울특별시 양천구 남부순환로 412
